Datetime,Total Demand,RRP,Precipitation (mm),Air Temp (C),Humidity (%),Wind Speed (km/h)
2002/03/07 08:30,5894.475,26.28,0.4,16.7,70.0,3.6
2002/03/07 09:00,5766.695,26.14,0.4,16.9,63.0,3.6
2002/03/07 09:30,5877.16167,26.88,0.0,17.4,59.0,3.6
2002/03/07 10:00,5947.39667,27.2,0.0,17.5,59.0,5.4
2002/03/07 10:30,5853.78333,26.35,0.0,18.9,49.0,3.6
2002/03/07 11:00,6004.29333,32.01,0.0,18.5,55.0,5.4
2002/03/07 11:30,5953.935,31.18,0.0,19.4,49.0,5.4
2002/03/07 12:00,5961.41667,33.23,0.0,19.6,50.0,9.4
2002/03/07 12:30,6040.38833,38.7,0.0,20.4,48.0,7.6
2002/03/07 13:00,6018.68833,38.79,0.0,20.6,45.0,7.6
2002/03/07 13:30,6043.44333,37.94,0.0,21.0,44.0,5.4
2002/03/07 14:00,6019.73333,40.17,0.0,20.2,47.0,7.6
2002/03/07 14:30,5993.56167,41.42,0.0,20.6,49.0,7.6
2002/03/07 15:00,5947.35167,38.74,0.0,20.1,53.0,9.4
2002/03/07 15:30,5975.99833,38.91,0.0,19.5,54.0,7.6
2002/03/07 16:00,5950.75667,38.9,0.0,19.7,56.0,9.4
2002/03/07 16:30,5901.34167,32.89,0.0,19.6,53.0,9.4
2002/03/07 17:00,5841.98333,32.36,0.0,18.7,55.0,7.6
2002/03/07 17:30,5671.395,25.83,0.0,18.8,55.0,7.6
2002/03/07 18:00,5526.21667,24.86,0.0,18.6,51.0,1.8
2002/03/07 18:30,5406.64667,24.39,0.0,18.0,49.0,7.6
2002/03/07 19:00,5355.93667,25.66,0.0,18.0,50.0,3.6
2002/03/07 19:30,5521.14833,28.57,0.0,17.1,54.0,5.4
2002/03/07 20:00,5508.85833,27.5,0.0,17.1,57.0,1.8
2002/03/07 20:30,5387.215,25.87,0.0,17.1,58.0,3.6
2002/03/07 21:00,5204.94833,24.09,0.0,16.9,54.0,3.6
2002/03/07 21:30,5039.55333,25.25,0.0,16.9,55.0,1.8
2002/03/07 22:00,4867.79333,23.86,0.0,16.9,55.0,1.8
2002/03/07 22:30,4775.79667,31.29,0.0,16.9,56.0,1.8
2002/03/07 23:00,4688.45333,26.18,0.0,16.7,59.0,5.4
2002/03/07 23:30,5109.525,33.47,0.0,16.3,59.0,5.4
2002/03/08 00:00,5051.265,30.67,0.0,16.4,60.0,7.6
2002/03/08 00:30,4922.935,26.01,0.0,16.2,60.0,5.4
2002/03/08 01:00,4779.08167,23.55,0.0,16.3,57.0,5.4
2002/03/08 01:30,5117.455,23.82,0.0,15.8,55.0,7.6
2002/03/08 02:00,4922.07333,19.22,0.0,15.6,58.0,5.4
2002/03/08 02:30,4725.91833,16.94,0.0,15.3,60.0,5.4
2002/03/08 03:00,4554.54167,14.69,0.0,15.2,58.0,3.6
2002/03/08 03:30,4444.105,13.22,0.0,15.4,49.0,1.8
2002/03/08 04:00,4407.24,13.35,0.0,15.3,56.0,5.4
2002/03/08 04:30,4417.505,14.77,0.0,15.4,56.0,5.4
2002/03/08 05:00,4539.135,18.14,0.0,15.4,46.0,9.4
2002/03/08 05:30,4857.05,23.13,0.0,15.3,48.0,3.6
2002/03/08 06:00,5206.49167,30.33,0.0,15.6,51.0,5.4
2002/03/08 06:30,5601.35667,34.18,0.0,15.4,55.0,5.4
2002/03/08 07:00,5932.665,42.53,0.0,15.5,55.0,9.4
2002/03/08 07:30,5749.52333,27.82,0.0,15.4,51.0,11.2
2002/03/08 08:00,5682.705,26.4,0.0,15.7,49.0,7.6
2002/03/08 08:30,5754.185,29.09,0.0,15.9,50.0,7.6
2002/03/08 09:00,5710.27667,26.73,0.0,16.3,47.0,7.6
2002/03/08 09:30,5691.96,26.74,0.0,17.0,43.0,9.4
2002/03/08 10:00,5717.00667,35.69,0.0,17.5,44.0,7.6
2002/03/08 10:30,5518.52,30.82,0.0,18.0,43.0,5.4
2002/03/08 11:00,5633.34167,36.78,0.0,18.7,42.0,3.6
2002/03/08 11:30,5701.89167,33.16,0.0,19.1,39.0,7.6
2002/03/08 12:00,5773.355,36.37,0.2,19.1,45.0,7.6
2002/03/08 12:30,5734.93667,30.9,0.2,20.0,44.0,5.4
2002/03/08 13:00,5783.33333,26.86,0.2,19.7,44.0,7.6
2002/03/08 13:30,5801.685,28.06,0.2,20.5,43.0,7.6
2002/03/08 14:00,5809.26167,27.39,0.2,19.7,45.0,9.4
2002/03/08 14:30,5736.52667,26.45,0.2,20.6,47.0,7.6
2002/03/08 15:00,5749.95167,27.03,0.2,20.9,47.0,9.4
2002/03/08 15:30,5758.95,26.87,0.2,22.4,43.0,7.6
2002/03/08 16:00,5755.57833,26.99,0.2,21.9,43.0,9.4
2002/03/08 16:30,5739.025,25.95,0.2,21.7,51.0,9.4
2002/03/08 17:00,5669.92833,25.64,0.2,20.8,57.0,7.6
2002/03/08 17:30,5508.11667,23.91,0.2,21.1,56.0,7.6
2002/03/08 18:00,5371.16833,24.33,0.2,21.3,56.0,7.6
2002/03/08 18:30,5254.31,24.53,0.2,22.4,42.0,7.6
2002/03/08 19:00,5219.19667,25.67,0.2,21.6,46.0,9.4
2002/03/08 19:30,5378.025,26.13,0.2,21.3,46.0,7.6
2002/03/08 20:00,5382.375,27.21,0.2,20.4,48.0,9.4
2002/03/08 20:30,5223.63667,25.64,0.2,19.5,51.0,9.4
2002/03/08 21:00,5057.99333,24.46,0.2,18.8,55.0,9.4
2002/03/08 21:30,4939.85333,25.04,0.2,18.2,59.0,9.4
2002/03/08 22:00,4814.25333,23.95,0.2,17.6,61.0,11.2
2002/03/08 22:30,4724.75333,33.65,0.2,17.3,63.0,13.0
2002/03/08 23:00,4689.92,28.28,0.2,16.9,65.0,11.2
2002/03/08 23:30,5132.14,38.56,0.2,16.8,67.0,7.6
2002/03/09 00:00,5079.66167,35.03,0.2,16.5,68.0,9.4
2002/03/09 00:30,4886.165,28.25,0.2,16.2,68.0,9.4
2002/03/09 01:00,4756.36833,23.8,0.2,16.0,69.0,7.6
2002/03/09 01:30,5084.45167,25.71,0.2,15.8,70.0,9.4
2002/03/09 02:00,4917.15667,22.05,0.2,15.5,71.0,7.6
2002/03/09 02:30,4702.91667,17.71,0.2,14.5,76.0,0.0
2002/03/09 03:00,4479.77667,15.94,0.2,14.0,79.0,0.0
2002/03/09 03:30,4343.59333,14.79,0.2,13.8,80.0,0.0
2002/03/09 04:00,4244.075,14.34,0.2,13.2,83.0,0.0
2002/03/09 04:30,4221.38,14.68,0.2,13.0,84.0,0.0
2002/03/09 05:00,4262.485,15.11,0.2,12.8,85.0,0.0
2002/03/09 05:30,4355.04333,17.83,0.2,12.4,87.0,0.0
2002/03/09 06:00,4471.65833,19.01,0.2,12.4,86.0,1.8
2002/03/09 06:30,4544.24,20.92,0.2,12.0,86.0,0.0
2002/03/09 07:00,4653.2,24.55,0.2,11.8,86.0,0.0
2002/03/09 07:30,4721.43833,26.58,0.2,11.5,85.0,1.8
2002/03/09 08:00,4814.67333,31.29,0.2,11.8,84.0,0.0
2002/03/09 08:30,4903.78833,37.86,0.2,13.8,77.0,0.0
2002/03/09 09:00,4985.12333,39.75,0.2,15.5,72.0,0.0
2002/03/09 09:30,4988.93833,40.49,0.0,16.5,69.0,0.0
2002/03/09 10:00,5032.275,38.14,0.0,17.8,63.0,1.8
2002/03/09 10:30,5013.335,37.4,0.0,19.1,58.0,1.8
2002/03/09 11:00,5009.20833,33.72,0.0,20.3,54.0,3.6
2002/03/09 11:30,5028.97667,32.92,0.0,21.2,51.0,3.6
2002/03/09 12:00,5023.60333,34.86,0.0,22.8,46.0,7.6
2002/03/09 12:30,5013.31167,32.27,0.0,22.9,49.0,9.4
2002/03/09 13:00,4979.69333,31.25,0.0,22.8,51.0,5.4
2002/03/09 13:30,4976.92333,31.23,0.0,23.9,48.0,1.8
2002/03/09 14:00,4966.01333,28.73,0.0,24.4,48.0,3.6
2002/03/09 14:30,4966.56333,30.46,0.0,25.6,41.0,7.6
2002/03/09 15:00,4975.455,31.59,0.0,26.4,37.0,7.6
2002/03/09 15:30,4990.755,31.95,0.0,26.2,39.0,3.6
2002/03/09 16:00,5021.205,33.42,0.0,27.7,36.0,1.8
2002/03/09 16:30,5061.035,34.05,0.0,27.3,34.0,3.6
2002/03/09 17:00,5086.27833,37.2,0.0,26.9,37.0,5.4
2002/03/09 17:30,5035.89,35.87,0.0,26.3,40.0,3.6
2002/03/09 18:00,4992.145,33.37,0.0,25.9,42.0,5.4
2002/03/09 18:30,4894.155,32.92,0.0,26.1,35.0,7.6
2002/03/09 19:00,4896.57,36.2,0.0,25.4,37.0,9.4
2002/03/09 19:30,4955.005,33.71,0.0,24.6,39.0,11.2
2002/03/09 20:00,4972.32167,31.31,0.0,23.8,42.0,13.0
2002/03/09 20:30,4877.79,26.63,0.0,22.9,44.0,11.2
2002/03/09 21:00,4774.40833,24.27,0.0,22.1,48.0,11.2
2002/03/09 21:30,4685.675,23.86,0.0,21.2,52.0,11.2
2002/03/09 22:00,4588.73333,22.89,0.0,20.6,56.0,11.2
2002/03/09 22:30,4495.37,23.13,0.0,20.0,57.0,9.4
2002/03/09 23:00,4495.76333,22.95,0.0,19.5,58.0,7.6
2002/03/09 23:30,4833.88667,25.15,0.0,19.2,59.0,3.6
2002/03/10 00:00,4823.51833,23.84,0.0,18.6,62.0,3.6
2002/03/10 00:30,4676.005,22.82,0.0,17.6,68.0,0.0
2002/03/10 01:00,4532.30333,21.44,0.0,17.6,67.0,0.0
2002/03/10 01:30,4867.79167,23.06,0.0,17.6,69.0,0.0
2002/03/10 02:00,4733.6,20.05,0.0,17.0,72.0,0.0
2002/03/10 02:30,4526.26333,16.93,0.0,16.4,74.0,0.0
2002/03/10 03:00,4357.72,15.45,0.0,16.1,75.0,0.0
2002/03/10 03:30,4190.36833,13.47,0.0,15.6,77.0,0.0
2002/03/10 04:00,4114.48667,14.83,0.0,15.0,79.0,0.0
2002/03/10 04:30,4038.72333,14.85,0.0,15.3,77.0,0.0
2002/03/10 05:00,4039.98,15.57,0.0,15.3,75.0,0.0
2002/03/10 05:30,4055.59667,13.49,0.0,14.6,80.0,0.0
2002/03/10 06:00,4087.04833,13.89,0.0,14.6,77.0,0.0
2002/03/10 06:30,4145.675,14.63,0.0,14.2,80.0,0.0
2002/03/10 07:00,4223.0,15.91,0.0,14.1,80.0,1.8
2002/03/10 07:30,4237.85,16.56,0.0,14.2,81.0,3.6
2002/03/10 08:00,4320.97167,17.83,0.0,14.1,83.0,0.0
2002/03/10 08:30,4413.51,21.54,0.0,16.6,68.0,1.8
2002/03/10 09:00,4513.52333,24.35,0.0,18.0,64.0,5.4
2002/03/10 09:30,4584.08667,25.78,0.0,20.6,47.0,5.4
2002/03/10 10:00,4644.08667,25.76,0.0,22.2,41.0,9.4
2002/03/10 10:30,4663.00333,26.21,0.0,23.0,38.0,9.4
2002/03/10 11:00,4720.85,26.42,0.0,24.0,36.0,11.2
2002/03/10 11:30,4738.77833,26.13,0.0,23.8,35.0,9.4
2002/03/10 12:00,4764.68833,26.82,0.0,24.9,35.0,11.2
2002/03/10 12:30,4810.04667,25.55,0.0,25.6,32.0,9.4
2002/03/10 13:00,4777.50333,24.66,0.0,26.5,32.0,9.4
2002/03/10 13:30,4788.525,23.86,0.0,26.6,31.0,9.4
2002/03/10 14:00,4856.44333,24.62,0.0,28.2,29.0,9.4
2002/03/10 14:30,4889.3,25.78,0.0,28.7,29.0,7.6
2002/03/10 15:00,4915.02333,28.13,0.0,28.9,24.0,9.4
2002/03/10 15:30,4938.99833,30.62,0.0,28.8,25.0,9.4
2002/03/10 16:00,5012.04333,31.72,0.0,28.9,24.0,7.6
2002/03/10 16:30,5037.905,31.62,0.0,29.6,23.0,7.6
2002/03/10 17:00,5050.02333,31.5,0.0,29.4,24.0,5.4
2002/03/10 17:30,5020.27,31.43,0.0,29.7,24.0,3.6
2002/03/10 18:00,5002.33,29.77,0.0,29.1,26.0,0.0
2002/03/10 18:30,4924.17333,30.39,0.0,28.5,31.0,7.6
2002/03/10 19:00,4877.06833,34.69,0.0,27.3,38.0,3.6
2002/03/10 19:30,4975.19167,39.15,0.0,27.1,39.0,1.8
2002/03/10 20:00,4996.11833,40.09,0.0,26.6,38.0,7.6
2002/03/10 20:30,4868.59667,31.07,0.0,25.7,41.0,3.6
2002/03/10 21:00,4765.82667,25.8,0.0,24.9,45.0,7.6
2002/03/10 21:30,4650.26333,24.25,0.0,24.5,47.0,7.6
2002/03/10 22:00,4548.16333,22.96,0.0,23.3,47.0,1.8
2002/03/10 22:30,4491.73167,25.38,0.0,23.2,49.0,1.8
2002/03/10 23:00,4448.59667,22.84,0.0,22.7,51.0,3.6
2002/03/10 23:30,4829.72167,26.09,0.0,21.9,54.0,1.8
2002/03/11 00:00,4751.0,26.92,0.0,20.7,57.0,1.8
2002/03/11 00:30,4599.29,24.83,0.0,20.5,59.0,5.4
2002/03/11 01:00,4483.30167,21.96,0.0,20.2,59.0,7.6
2002/03/11 01:30,4776.72167,24.58,0.0,19.7,60.0,7.6
2002/03/11 02:00,4643.84833,21.49,0.0,19.2,61.0,5.4
2002/03/11 02:30,4448.52333,18.94,0.0,18.7,61.0,3.6
2002/03/11 03:00,4267.24,15.87,0.0,18.2,61.0,3.6
2002/03/11 03:30,4173.09167,16.36,0.0,18.2,58.0,9.4
2002/03/11 04:00,4073.235,18.31,0.0,18.0,59.0,5.4
2002/03/11 04:30,4031.41333,18.73,0.0,17.5,61.0,0.0
2002/03/11 05:00,4036.63167,19.83,0.0,17.8,54.0,3.6
2002/03/11 05:30,4167.01167,22.11,0.0,18.6,48.0,1.8
2002/03/11 06:00,4262.20333,23.65,0.0,19.6,46.0,3.6
2002/03/11 06:30,4348.60833,24.21,0.0,19.8,46.0,5.4
2002/03/11 07:00,4429.87167,25.29,0.0,19.9,47.0,1.8
2002/03/11 07:30,4307.85833,23.39,0.0,19.9,47.0,3.6
2002/03/11 08:00,4420.91167,23.8,0.0,20.0,46.0,9.4
2002/03/11 08:30,4505.84833,22.97,0.0,20.5,45.0,9.4
2002/03/11 09:00,4656.16833,24.8,0.0,21.6,43.0,11.2
2002/03/11 09:30,4759.90667,24.02,0.0,22.4,42.0,9.4
2002/03/11 10:00,4820.01833,25.54,0.0,23.9,39.0,9.4
2002/03/11 10:30,4930.42,26.22,0.0,24.9,35.0,13.0
2002/03/11 11:00,4978.33,26.39,0.0,26.2,34.0,11.2
2002/03/11 11:30,5058.26667,26.4,0.0,27.2,32.0,13.0
2002/03/11 12:00,5110.38167,28.18,0.0,27.7,30.0,14.8
2002/03/11 12:30,5182.79167,31.2,0.0,28.4,29.0,13.0
2002/03/11 13:00,5223.45833,32.05,0.0,29.3,30.0,14.8
2002/03/11 13:30,5246.09,32.63,0.0,30.0,29.0,14.8
2002/03/11 14:00,5227.21833,36.61,0.0,30.3,28.0,13.0
2002/03/11 14:30,5238.265,38.92,0.0,30.7,27.0,14.8
2002/03/11 15:00,5178.06,34.97,0.0,31.2,27.0,9.4
2002/03/11 15:30,5077.75,31.95,0.0,30.7,27.0,11.2
2002/03/11 16:00,5059.90167,40.19,0.0,20.7,74.0,11.2
2002/03/11 16:30,5023.21167,31.38,0.0,20.3,70.0,7.6
2002/03/11 17:00,5070.83667,32.09,0.0,19.7,69.0,7.6
2002/03/11 17:30,4979.47,28.99,0.0,18.6,79.0,7.6
2002/03/11 18:00,4828.86833,25.56,0.8,18.3,87.0,3.6
2002/03/11 18:30,4792.74833,26.23,0.8,18.1,82.0,3.6
2002/03/11 19:00,4843.73833,38.36,0.8,18.5,72.0,7.6
2002/03/11 19:30,4911.83167,33.12,0.8,18.4,70.0,5.4
2002/03/11 20:00,4861.48667,30.93,0.8,18.0,73.0,1.8
2002/03/11 20:30,4759.04333,26.05,0.8,18.0,69.0,1.8
2002/03/11 21:00,4654.78333,24.11,0.8,17.8,70.0,1.8
2002/03/11 21:30,4481.255,23.73,0.8,17.9,71.0,1.8
2002/03/11 22:00,4337.97833,23.13,0.8,17.8,67.0,0.0
2002/03/11 22:30,4287.69167,35.75,0.8,17.8,68.0,1.8
2002/03/11 23:00,4275.05667,30.05,0.8,17.6,68.0,1.8
2002/03/11 23:30,4712.91667,42.77,0.8,17.6,66.0,3.6
2002/03/12 00:00,4736.47167,35.77,0.8,16.5,62.0,9.4
2002/03/12 00:30,4625.22667,30.16,0.8,16.1,61.0,5.4
2002/03/12 01:00,4509.42333,28.52,0.8,15.6,63.0,7.6
2002/03/12 01:30,4847.03167,28.35,0.8,15.3,63.0,7.6
2002/03/12 02:00,4745.06667,23.89,0.8,15.0,66.0,9.4
2002/03/12 02:30,4548.88,21.5,0.8,14.8,68.0,7.6
2002/03/12 03:00,4377.57833,20.42,0.8,14.6,70.0,7.6
2002/03/12 03:30,4263.15667,19.01,0.8,14.2,73.0,3.6
2002/03/12 04:00,4211.235,18.37,0.8,13.7,74.0,5.4
2002/03/12 04:30,4274.39167,19.84,0.8,13.4,76.0,3.6
2002/03/12 05:00,4364.225,22.16,0.8,13.5,77.0,1.8
2002/03/12 05:30,4643.78833,29.79,0.8,13.1,77.0,1.8
2002/03/12 06:00,4976.16,37.79,0.8,12.9,76.0,1.8
2002/03/12 06:30,5406.71167,43.84,0.8,12.9,76.0,0.0
2002/03/12 07:00,5774.22833,57.94,0.8,13.2,73.0,5.4
2002/03/12 07:30,5556.04,37.43,0.8,13.4,72.0,7.6
2002/03/12 08:00,5555.25,30.77,0.8,13.7,71.0,3.6
2002/03/12 08:30,5616.03333,37.85,0.8,14.5,67.0,7.6
2002/03/12 09:00,5630.075,40.85,0.8,15.4,63.0,5.4
2002/03/12 09:30,5640.295,41.26,0.0,16.6,59.0,5.4
2002/03/12 10:00,5655.83667,42.45,0.0,17.6,58.0,3.6
2002/03/12 10:30,5695.73333,44.2,0.0,17.5,58.0,9.4
2002/03/12 11:00,5718.98667,45.82,0.0,18.0,53.0,5.4
2002/03/12 11:30,5696.69667,41.67,0.2,19.0,53.0,5.4
2002/03/12 12:00,5686.68667,40.81,0.2,19.4,52.0,7.6
2002/03/12 12:30,5715.34,40.76,0.2,19.4,47.0,7.6
2002/03/12 13:00,5753.845,40.92,0.2,20.1,43.0,5.4
2002/03/12 13:30,5763.73667,42.28,0.2,19.9,40.0,7.6
2002/03/12 14:00,5773.28333,43.68,0.2,20.7,34.0,9.4
2002/03/12 14:30,5731.505,43.5,0.2,21.8,38.0,7.6
2002/03/12 15:00,5723.28,42.97,0.2,20.9,41.0,9.4
2002/03/12 15:30,5752.68667,41.78,0.2,21.1,38.0,5.4
2002/03/12 16:00,5721.26,41.88,0.2,21.5,38.0,5.4
2002/03/12 16:30,5690.34,36.35,0.2,20.7,38.0,5.4
2002/03/12 17:00,5651.51167,35.69,0.2,20.8,32.0,3.6
2002/03/12 17:30,5461.05167,28.4,0.2,20.3,32.0,3.6
2002/03/12 18:00,5306.68667,26.1,0.2,20.0,39.0,3.6
2002/03/12 18:30,5152.34167,28.0,0.2,19.4,47.0,1.8
2002/03/12 19:00,5197.80333,40.64,0.2,18.8,53.0,1.8
2002/03/12 19:30,5345.60167,37.4,0.2,18.1,56.0,1.8
2002/03/12 20:00,5326.68333,31.01,0.2,17.5,57.0,1.8
2002/03/12 20:30,5188.99833,26.12,0.2,17.0,58.0,1.8
2002/03/12 21:00,5075.97,25.11,0.2,17.5,55.0,5.4
2002/03/12 21:30,4879.21333,25.7,0.2,16.9,56.0,5.4
2002/03/12 22:00,4708.54333,24.98,0.2,16.7,60.0,5.4
2002/03/12 22:30,4593.97667,37.21,0.2,16.6,62.0,5.4
2002/03/12 23:00,4515.40667,31.72,0.2,16.2,66.0,3.6
2002/03/12 23:30,4966.92833,40.06,0.2,16.2,67.0,3.6
2002/03/13 00:00,4963.87333,35.88,0.2,16.0,66.0,5.4
2002/03/13 00:30,4839.62167,29.35,0.2,15.7,66.0,3.6
2002/03/13 01:00,4716.425,24.31,0.2,15.5,66.0,5.4
2002/03/13 01:30,5038.89,24.63,0.2,15.1,74.0,3.6
2002/03/13 02:00,4886.10167,23.81,0.2,14.7,73.0,5.4
2002/03/13 02:30,4694.45,20.82,0.2,14.6,72.0,7.6
2002/03/13 03:00,4536.74833,17.42,0.2,14.4,74.0,7.6
2002/03/13 03:30,4415.30333,15.28,0.2,14.1,77.0,0.0
2002/03/13 04:00,4370.94833,14.58,0.2,14.1,77.0,1.8
2002/03/13 04:30,4425.66333,15.72,0.2,14.4,74.0,7.6
2002/03/13 05:00,4533.31667,18.14,0.2,14.0,78.0,1.8
2002/03/13 05:30,4827.005,22.61,0.2,14.3,76.0,0.0
2002/03/13 06:00,5218.24667,28.31,0.2,14.6,76.0,1.8
2002/03/13 06:30,5728.57167,36.47,0.2,14.9,73.0,0.0
2002/03/13 07:00,6034.635,41.94,0.2,15.0,73.0,0.0
2002/03/13 07:30,5788.28,31.74,0.2,15.1,72.0,0.0
2002/03/13 08:00,5770.2,30.32,0.2,15.4,72.0,1.8
2002/03/13 08:30,5877.01667,35.62,0.2,16.0,69.0,1.8
2002/03/13 09:00,5826.77,31.78,0.2,16.3,69.0,3.6
2002/03/13 09:30,5819.43667,36.13,0.0,16.5,71.0,1.8
2002/03/13 10:00,5834.23,32.67,0.0,16.9,68.0,5.4
2002/03/13 10:30,5838.64833,27.83,0.0,17.6,63.0,7.6
2002/03/13 11:00,5873.145,26.91,0.0,17.9,61.0,5.4
2002/03/13 11:30,5839.97667,26.84,0.0,18.2,60.0,7.6
2002/03/13 12:00,5841.51833,29.52,0.0,18.1,60.0,5.4
2002/03/13 12:30,5857.23833,33.1,0.0,18.5,55.0,3.6
2002/03/13 13:00,5862.79167,31.97,0.0,19.1,53.0,5.4
2002/03/13 13:30,5875.60833,31.82,0.0,19.4,53.0,5.4
2002/03/13 14:00,5844.96667,32.31,0.0,19.6,52.0,3.6
2002/03/13 14:30,5823.71333,36.64,0.0,19.0,54.0,3.6
2002/03/13 15:00,5824.23167,36.19,0.0,18.8,57.0,7.6
2002/03/13 15:30,5842.93,37.47,0.0,20.5,51.0,5.4
2002/03/13 16:00,5857.63667,35.92,0.0,20.4,52.0,7.6
2002/03/13 16:30,5873.57333,30.18,0.0,20.3,53.0,5.4
2002/03/13 17:00,5790.26667,27.05,0.0,20.6,52.0,5.4
2002/03/13 17:30,5617.50333,25.6,0.0,19.9,53.0,3.6
2002/03/13 18:00,5495.615,23.83,0.0,19.6,56.0,5.4
2002/03/13 18:30,5365.58667,24.28,0.0,19.5,58.0,3.6
2002/03/13 19:00,5399.52167,34.57,0.0,18.2,72.0,1.8
2002/03/13 19:30,5480.65333,31.96,0.0,17.9,71.0,0.0
2002/03/13 20:00,5477.615,28.59,0.0,17.5,71.0,0.0
2002/03/13 20:30,5356.0,25.72,0.0,17.8,70.0,5.4
2002/03/13 21:00,5231.835,24.72,0.0,17.7,69.0,3.6
2002/03/13 21:30,5044.54333,25.03,0.0,17.5,69.0,5.4
2002/03/13 22:00,4856.17333,23.23,0.0,17.8,67.0,3.6
2002/03/13 22:30,4755.00833,35.82,0.0,17.7,65.0,3.6
2002/03/13 23:00,4688.64667,27.62,0.0,17.6,64.0,3.6
2002/03/13 23:30,5142.935,39.14,0.0,17.5,62.0,5.4
2002/03/14 00:00,5075.045,33.42,0.0,17.4,59.0,3.6
2002/03/14 00:30,4951.56333,27.32,0.0,17.2,62.0,1.8
2002/03/14 01:00,4814.70833,24.41,0.0,16.8,65.0,7.6
2002/03/14 01:30,5152.43,24.8,0.0,16.7,66.0,7.6
2002/03/14 02:00,4957.83833,20.95,0.0,16.6,67.0,7.6
2002/03/14 02:30,4770.44167,18.3,0.0,16.7,66.0,5.4
2002/03/14 03:00,4593.36333,17.38,0.0,16.8,63.0,3.6
2002/03/14 03:30,4469.85667,15.33,0.0,17.0,60.0,3.6
2002/03/14 04:00,4395.52667,14.81,0.0,16.7,64.0,3.6
2002/03/14 04:30,4453.58167,16.48,0.0,16.7,67.0,5.4
2002/03/14 05:00,4584.16833,18.36,0.0,16.6,69.0,5.4
2002/03/14 05:30,4908.77667,23.81,0.0,16.7,68.0,3.6
2002/03/14 06:00,5291.86833,33.14,0.0,17.0,60.0,3.6
2002/03/14 06:30,5790.585,42.13,0.0,16.9,58.0,3.6
2002/03/14 07:00,6065.84333,51.56,0.0,17.0,57.0,3.6
2002/03/14 07:30,5838.95667,36.3,0.0,16.8,65.0,7.6
2002/03/14 08:00,5806.405,28.83,0.0,17.1,63.0,3.6
2002/03/14 08:30,5845.37667,30.91,0.0,17.3,63.0,5.4
2002/03/14 09:00,5848.61,32.24,0.0,17.7,59.0,5.4
2002/03/14 09:30,5906.56,32.8,0.0,17.9,56.0,5.4
2002/03/14 10:00,5898.54,30.07,0.0,17.6,60.0,7.6
2002/03/14 10:30,5879.15167,28.78,0.0,18.1,57.0,5.4
2002/03/14 11:00,5946.52333,31.17,0.0,18.6,58.0,3.6
2002/03/14 11:30,5900.40333,27.89,0.0,18.6,62.0,3.6
2002/03/14 12:00,5888.94333,30.97,0.0,18.7,60.0,3.6
2002/03/14 12:30,5859.61667,31.51,0.0,18.8,59.0,7.6
2002/03/14 13:00,5891.30833,34.02,0.0,19.5,55.0,5.4
2002/03/14 13:30,5919.35333,32.28,0.0,19.0,54.0,5.4
2002/03/14 14:00,5890.735,32.32,0.0,19.9,51.0,3.6
2002/03/14 14:30,5834.21833,38.25,0.0,19.8,54.0,3.6
2002/03/14 15:00,5808.45,32.31,0.0,20.8,52.0,3.6
2002/03/14 15:30,5884.98,33.9,0.0,20.4,52.0,3.6
2002/03/14 16:00,5844.10333,30.99,0.0,20.6,52.0,7.6
2002/03/14 16:30,5842.26167,26.55,0.0,20.5,50.0,7.6
2002/03/14 17:00,5794.285,26.67,0.0,19.9,54.0,5.4
2002/03/14 17:30,5670.97333,25.43,0.0,19.7,53.0,5.4
2002/03/14 18:00,5486.85167,24.74,0.0,19.3,54.0,3.6
2002/03/14 18:30,5394.66333,25.16,0.0,18.8,55.0,5.4
2002/03/14 19:00,5459.83667,28.49,0.0,18.5,58.0,3.6
2002/03/14 19:30,5567.6,27.98,0.0,18.0,62.0,3.6
2002/03/14 20:00,5529.99167,26.85,0.0,17.5,65.0,0.0
2002/03/14 20:30,5397.19167,25.82,0.0,16.9,66.0,0.0
2002/03/14 21:00,5236.20667,23.48,0.0,16.6,69.0,1.8
2002/03/14 21:30,5096.105,23.67,0.0,16.9,69.0,0.0
2002/03/14 22:00,4918.71667,22.82,0.0,16.9,68.0,3.6
2002/03/14 22:30,4812.75167,25.98,0.0,16.6,71.0,3.6
2002/03/14 23:00,4738.315,24.6,0.0,15.9,71.0,1.8
2002/03/14 23:30,5181.195,30.55,0.0,16.3,68.0,3.6
2002/03/15 00:00,5133.75667,28.35,0.0,15.8,66.0,1.8
2002/03/15 00:30,5013.57333,25.83,0.0,16.0,64.0,5.4
2002/03/15 01:00,4854.08,23.71,0.0,15.6,70.0,3.6
2002/03/15 01:30,5189.68,23.41,0.0,15.8,67.0,5.4
2002/03/15 02:00,5038.62833,19.91,0.0,15.3,72.0,9.4
2002/03/15 02:30,4799.64,16.76,0.0,14.9,74.0,3.6
2002/03/15 03:00,4638.65833,15.42,0.0,15.2,74.0,5.4
2002/03/15 03:30,4504.185,13.77,0.0,15.2,75.0,3.6
2002/03/15 04:00,4475.685,13.18,0.0,15.2,79.0,1.8
2002/03/15 04:30,4521.13,15.14,0.0,15.5,76.0,5.4
2002/03/15 05:00,4630.77667,18.89,0.0,15.5,76.0,3.6
2002/03/15 05:30,4902.285,24.45,0.0,15.6,75.0,5.4
2002/03/15 06:00,5225.05333,34.07,0.0,15.8,75.0,3.6
